"gene_id","gene_name","aligned.EpiSCs_rep1","aligned.EpiSCs_rep2","aligned.fPSCs_P1","aligned.fPSCs_P10","aligned.fPSCs_P20","aligned.fPSCs_P30","aligned.mESCs_rep1","aligned.mESCs_rep2"
"ENSMUSG00000113036",NA,449957.146434044,361684.587364674,176859.206528332,240307.799345648,182373.099425866,246472.234087312,279629.262236569,154766.873782576
"ENSMUSG00000060176",NA,39451.8152519328,19732.0113571541,10854.7930792947,47934.1581217846,14924.2801386596,15127.3159782081,26315.5875311749,17414.5927124528
"ENSMUSG00000021550",NA,31506.2640562374,35112.9492099603,54022.0215414268,2133.79446028308,215.915704952401,328.279662046657,103091.93200824,101350.233065145
"ENSMUSG00000052374",NA,24948.7269101902,33691.2030766084,42101.6887148318,31711.8850639666,15100.6198171771,48788.049202641,26915.9413356424,40246.4972096409
"ENSMUSG00000007617",NA,8083.68899994638,6350.15351262491,17234.7586558701,16572.3189188852,13403.5256716688,11885.1225902409,4795.32088287844,5175.44476922117
"ENSMUSG00000114019",NA,38021.8281056405,89141.2338074589,43588.9402836179,47381.2475854891,53937.4814323092,115417.12211523,30323.821524897,41958.4400878856
"ENSMUSG00000021690",NA,12418.5425707475,12304.628018634,20758.7198509783,14202.4327968248,13510.7817685517,18774.5913388401,11804.5505917073,9118.05380880562
"ENSMUSG00000074768",NA,0,49.3088452330606,0,0,0,0,84814.1711429673,88807.933697107
"ENSMUSG00000050244",NA,12485.7386290748,12436.9425229982,20206.0571546528,14806.7250823598,15732.441673821,17050.7326017225,19509.7522308505,15518.1609476477
"ENSMUSG00000042118",NA,0,0,467.660449233157,238.287962785981,0,0,210510.156580735,194134.52330072
"ENSMUSG00000042102",NA,349.43081096242,327.692750942821,256.380202824178,65.3169584148133,0,0,165082.305076123,126830.414915437
"ENSMUSG00000042082",NA,45592.267165489,56484.9594293209,23017.0279447156,11727.9122220571,8702.69537951138,6014.37975467579,9825.80076399712,4280.1453475215
"ENSMUSG00000045312",NA,24603.0367845141,31750.3701801023,3338.39138301757,2172.38344955964,2654.43587997267,1765.67204680593,23962.106666893,28589.0165621948
"ENSMUSG00000087319",NA,0,0,0,0,0,0,0,433087.91684712
"ENSMUSG00000057554",NA,56376.3409726505,62217.9910696988,13556.7253104266,21525.9635713622,8777.75008475663,11203.8387751495,48451.5360921572,49039.5287441891
"ENSMUSG00000021687",NA,32732.409074497,28563.6188592459,37480.989899355,35561.3529971237,33894.0582335851,29749.9162772813,11452.7134554497,8810.2489293462
"ENSMUSG00000095105",NA,86553.9489331307,11595.633625987,0,11556.4277385275,0,5926.43803184792,26894.80217799,7442.75549131707
"ENSMUSG00000021686",NA,23768.7576317434,24199.3552771375,14133.0217374552,11834.4543457087,13196.1130460618,12169.7681017435,67382.1068692352,53193.291944301
"ENSMUSG00000057069",NA,65767.665780883,45696.5054885212,3015.89165923411,4470.38051189353,3392.6370753966,3725.35784700685,10923.9206405655,13315.7726664226
"ENSMUSG00000113308",NA,0,158066.538685743,463755.276070758,945192.608417964,1434640.9564815,1131012.07515084,439941.62899925,608738.066453005
"ENSMUSG00000113996",NA,672833.67623157,210325.584134983,205693.121698966,0,212105.961974973,0,0,1079994.03691189
"ENSMUSG00000056457",NA,289440.257357925,361912.272536331,0,0,0,0,83941.5877528034,0
"ENSMUSG00000079092",NA,274312.450339786,643118.742320765,0,0,0,0,0,0
"ENSMUSG00000061724",NA,164537.147470596,163454.773301398,184152.556465988,138140.995987191,158244.860177894,116288.322465695,287521.152887349,151916.67146217
"ENSMUSG00000021306",NA,37590.0233140549,46010.4062234385,28696.0610549939,15799.4092999154,14918.6499234737,18120.9366054863,21324.3150499517,16505.5785525615
"ENSMUSG00000005397",NA,24366.5304093893,40900.8505685572,661.521520536699,216.539614883595,148.831767870301,234.665720181575,50074.8986218681,27426.1200080253
"ENSMUSG00000114068",NA,0,677452.449809924,0,0,0,0,0,248473.476116002
"ENSMUSG00000019726",NA,6217.85881399829,7947.15189932719,10485.4559958704,3936.70814294183,3556.6968077642,4278.03244961633,12826.4360566625,8028.70892025034
"ENSMUSG00000021303",NA,132198.895477052,92981.1103616519,45466.5915418303,0,0,0,28754.6002242563,0
"ENSMUSG00000021684",NA,15447.3548552669,15248.8171244466,44738.8767673324,15197.2594927247,10764.5274203056,14028.3929961421,36075.3204096632,18596.4061986193
"ENSMUSG00000041995",NA,58002.0281564423,72535.4681404273,49776.6313593479,79227.3179084573,82519.4641895131,82225.5205591971,10782.4314819971,13160.6317052903
"ENSMUSG00000077380",NA,2371580.61692088,1482696.53020582,0,1970244.53194043,1246039.46443984,505196.43225061,0,0
"ENSMUSG00000021681",NA,30461.9362023595,37143.8339248811,40240.1446184569,31456.3923747599,33467.9328308348,29457.8134424774,34672.6165525632,33588.9162046002
"ENSMUSG00000039242",NA,17672.1420436624,17488.3817209157,22296.8375401727,15969.2098729389,17482.5230753016,15942.0864776383,23360.5364271425,27641.4793694577
"ENSMUSG00000021680",NA,188940.496251218,158202.254103241,61887.1273129083,50453.5545453999,70198.2225782019,25873.9007645861,0,0
"ENSMUSG00000021678",NA,58364.9444046375,79370.7458614803,26702.1708029911,48558.3181305755,50672.3074000611,43097.0740675665,28747.7679775867,29317.0252405447
"ENSMUSG00000048376",NA,82433.297587182,92175.0307970299,30108.1310818855,22266.0290462794,21068.1355724964,21542.4064880679,14919.7325038204,15247.4287697613
"ENSMUSG00000039233",NA,20661.7250465444,19250.1305839903,32220.4802324731,31891.2045363375,21577.1614444747,27354.5109963943,30038.9720110002,37270.1323294023
"ENSMUSG00000021676",NA,22778.5966698875,27962.9696291111,24599.1286036644,9953.00867725041,12597.6744802822,14879.9323799208,21168.8370931588,10777.6527561603
"ENSMUSG00000021675",NA,122254.616790945,178343.149960813,0,0,0,0,82729.4806425454,16353.0084010597
"ENSMUSG00000021302",NA,20855.9070192966,17418.4783898803,38109.3549036201,35066.3615725834,30715.2718988385,28538.7067784141,16806.5051888859,24308.944009125
"ENSMUSG00000051111",NA,9222.58654043608,6613.82665627987,64681.55820896,9633.67919061367,3591.43712912026,7280.59293490995,1416.00429661086,653.098548223928
"ENSMUSG00000113743",NA,149137.762270302,79919.9515401437,146549.435360525,139387.036155425,151118.368505899,61269.6971448125,333658.033785522,365493.238775174
"ENSMUSG00000021546",NA,16223.389743346,14117.7718811696,20939.5267327063,30380.8607275563,23914.2026633638,20355.0765231952,13813.7721711916,14910.5186419128
"ENSMUSG00000065434",NA,1544341.96732555,170384.539923997,1916265.54885849,1018850.72618082,1202787.75529915,957904.324175639,316150.623122414,2132573.7743732
"ENSMUSG00000035367",NA,12089.1098049653,10641.2718782046,23175.3563453036,17335.5747271347,17582.9022914723,16985.3884411919,22630.821107763,31812.9249776551
"ENSMUSG00000021553",NA,0,0,12942.8788056537,0,5338.55821161852,2705.59303982833,61391.335899652,44171.8744887043
"ENSMUSG00000114231",NA,0,0,0,0,0,0,0,266169.816342827
"ENSMUSG00000039219",NA,5172.41874290105,4086.86774440771,10915.9970916222,5501.955625791,5621.40463289377,5862.24239231417,9261.49033065948,12522.509970504
"ENSMUSG00000113775",NA,0,45224.340867289,48651.0924328675,63100.0065850415,41046.4429584838,46227.6167609328,29370.0135185684,17416.5753517878
"ENSMUSG00000021301",NA,12976.4390694967,12169.1759361844,35703.4423146248,1155.05055716483,876.584741224872,4738.72079197442,537.620395218835,0
"ENSMUSG00000015672",NA,23613.1420176269,17348.2405483919,25420.2607366909,20240.0256298514,24481.1854649458,18035.7138989437,27575.6267937952,44008.4062746678
"ENSMUSG00000015671",NA,31209.6698995055,25308.4379730522,29064.0018760221,33981.9680707166,37333.2440230903,29778.2148319993,36619.5637494782,48961.9101941592
"ENSMUSG00000039182",NA,33416.2003960612,38442.9505710806,50603.4659273781,51749.748198906,51997.3805287762,45255.3356035132,29749.5764028569,28709.4598244136
"ENSMUSG00000113240",NA,252668.295533896,157966.548726277,1313142.08708279,236148.674277956,557563.000256903,403677.363534967,586217.773450418,557656.907543298
"ENSMUSG00000113389",NA,219222.631467434,142327.945968355,572238.484638829,149727.095753686,207325.058673557,88907.7501169083,256755.397216255,375568.070772622
"ENSMUSG00000097684",NA,130382.139987267,52401.8907964276,136660.610201727,156674.145773448,140921.242049824,142838.390644194,0,0
"ENSMUSG00000055254",NA,22569.8442994713,18226.085121807,4815.5309853517,1757.85107200131,1037.60133389128,2479.04786224983,477.28041537668,471.716405185689
"ENSMUSG00000021318",NA,14459.3215713507,12203.2956373999,11559.9362537213,18115.8126604279,20525.2973304849,25518.9929325902,1312.80195942266,590.702881007684
"ENSMUSG00000113338",NA,136253.116199352,383330.465469738,0,0,0,130611.476848465,0,0
"ENSMUSG00000041324",NA,61300.5757766758,75255.8038018455,2044.39666371311,9375.16963919692,2108.13428000725,6410.44253026724,0,0
"ENSMUSG00000112969",NA,251572.748832113,308513.947252097,585689.564906551,723460.785071924,567346.456977686,797670.617395847,404083.37534634,267912.504217441
"ENSMUSG00000055137",NA,61577.4785175144,22457.0690533447,25099.9402082232,63946.1133400821,25882.4744328154,59027.8272829364,8929.15063674499,24710.1594183943
"ENSMUSG00000012429",NA,16157.8087633964,16043.9642483392,34511.3795615368,37834.2573449265,43636.3608622496,36402.7868751587,17177.761169572,20309.8539485272
"ENSMUSG00000113045",NA,0,44580.6271317314,43598.7300343756,266579.375963463,89915.9923136587,182278.490431099,165439.811067035,0
"ENSMUSG00000041297",NA,8172.67073362,9036.52305231383,12442.9962332125,10981.8942094654,9625.26169378548,10187.4905760259,6996.54290615803,6872.91072621557
"ENSMUSG00000113432",NA,187599.720840561,87964.5793526779,270371.018213012,87667.1631432876,76036.4466088892,192677.191634404,0,32263.3194595049
"ENSMUSG00000080574",NA,561255.690982492,526340.023805591,5662220.09170401,0,0,538016.573371978,976630.430053283,0
"ENSMUSG00000113140",NA,41402.4698592945,0,75943.3147202453,0,39155.4897199722,0,0,199370.611821484
"ENSMUSG00000081285",NA,0,0,335580.921675513,113992.811532415,115347.746559724,467667.932622963,106116.325398937,73415.4743316605
"ENSMUSG00000041236",NA,15539.6787360793,14082.9303671327,21232.1230267259,13748.6630422423,14105.4542008412,13785.5640632599,28562.3068199379,27575.8600053741
"ENSMUSG00000021314",NA,27353.2005669589,25793.6742730813,33912.0523280016,15650.4915671568,13328.4701186408,13945.5957928541,41070.3584599245,27319.4955166711
"ENSMUSG00000052957",NA,57494.7989032557,53079.3272583926,55074.0744233449,42272.1238848659,58482.7542515968,60993.0406821599,7559.00194173639,2768.62063370889
"ENSMUSG00000021559",NA,14443.8525319421,16905.7919662936,11468.9734591216,21159.0132308994,22514.42551969,20665.0174545131,2648.99299131215,1157.09307703133
"ENSMUSG00000114501",NA,0,29759.3771084526,14551.9604817211,0,30011.2862413985,0,62121.2542133524,19101.3078315726
"ENSMUSG00000114277",NA,587144.616655442,349549.884218428,559667.53221774,869378.609570978,502247.018660194,724094.851961149,490750.431438752,462621.600731862
"ENSMUSG00000074868",NA,388530.639201524,151816.742627404,59389.1795819913,121042.749176918,30620.3701954074,124147.767533728,140848.922688288,331312.523873446
"ENSMUSG00000074867",NA,9338.53380852403,8052.95121063411,61527.9951043415,20365.2732626662,14618.0130511899,30045.3446872823,15596.0785052296,52140.8230712331
"ENSMUSG00002076126",NA,991550.643394511,0,0,5560334.41605233,1875475.11808887,3801979.65422883,862689.275883172,1193685.17806657
"ENSMUSG00000113690",NA,101815.702694462,127309.009045238,0,95158.9243168426,160483.32839938,260266.571828101,413391.024057874,183857.318852733
"ENSMUSG00000091183",NA,14819.7604517225,11250.6197987919,94494.8300817072,31659.0506381045,34037.5643560214,44647.8675328837,15963.7432996266,46726.0940818938
"ENSMUSG00000113637",NA,86184.1963153077,57730.4893156593,45167.1711299783,92056.4756845829,69863.0041910176,70813.4482712359,117831.601366496,44465.7632584323
"ENSMUSG00000021456",NA,0,11237.3119883108,0,0,0,0,463934.116048624,205563.765972595
"ENSMUSG00000069805",NA,0,6996.8709494515,280553.303009239,45325.8903181038,28224.3940916993,57216.7399367716,97370.8549890856,71856.0125105845
"ENSMUSG00000114104",NA,24180.3015260066,0,22176.6026889301,169495.329942622,22867.9967896852,92716.4084330264,21037.8430522663,80051.4691245566
"ENSMUSG00000113472",NA,0,0,41180.6530491634,0,42464.5314223664,86084.4715757767,58599.0645945912,202705.762116723
"ENSMUSG00000021461",NA,10960.8820864532,11374.0210220189,14059.8351827957,11863.6186703305,15638.0806089899,15886.9339419291,18876.1969003999,20971.9664596753
"ENSMUSG00000089854",NA,0,0,0,0,43697.4969519571,0,100500.832135286,83436.5445754024
"ENSMUSG00000113126",NA,111099.196967165,0,0,0,0,0,48330.4037072124,100310.659065882
"ENSMUSG00000021466",NA,23262.412154365,14609.7532639928,6938.32167798191,3339.53127639003,2363.1272990457,2570.07941788936,9587.91213336132,7825.86665430913
"ENSMUSG00000102282",NA,400778.182966058,469807.259312265,0,0,0,0,174346.637136515,0
"ENSMUSG00000033102",NA,10051.4385142772,11543.2971308932,14847.44671208,19435.3212964829,16887.5106888978,20194.881013724,7728.50975110556,8255.9243401916
"ENSMUSG00000021482",NA,22565.293448552,21317.1078550106,21151.9387970105,35356.6968939161,27460.379595416,28947.3199757998,41719.5311093547,61221.9920652
"ENSMUSG00000113816",NA,81646.1962315894,0,0,0,0,39132.7940465784,284142.008781375,270298.447260511
"ENSMUSG00000021477",NA,34860.8404880482,36763.1619799578,7252.7011616237,8796.80723285062,7909.75225103627,7693.28361513859,24511.5227760137,26318.8807187862
"ENSMUSG00000021483",NA,8997.61459082797,17914.2550987985,12695.4276088235,12808.078642093,18589.5460482316,12075.0883916863,31192.723281791,33328.7423525082
"ENSMUSG00000032846",NA,43515.9246058762,45818.4351023089,15193.3168441944,16100.036735115,17086.1067367664,13348.519197777,21201.9468426772,7948.36486338003
"ENSMUSG00000071180",NA,46651.9478638173,47034.458749443,79010.8231046195,60666.4195953404,58850.2530065545,45363.2404534869,38838.4392764577,76482.9686749185
"ENSMUSG00000114625",NA,0,0,14762.1212121361,0,0,0,560163.688795263,891349.849816648
"ENSMUSG00000055763",NA,113632.569617263,167456.924571649,267985.068234456,60687.5409250077,184226.645413341,140049.703447031,338965.523556446,195424.805438918
"ENSMUSG00000113477",NA,0,0,16062.4236261903,0,0,0,319990.117177199,442763.658573558
"ENSMUSG00000113156",NA,0,0,0,0,0,0,924006.03617854,2343967.82003061
"ENSMUSG00000091347",NA,0,0,64020.4722062083,0,0,0,1882724.44721362,1974823.70803116
"ENSMUSG00000114027",NA,0,0,22733.4949809119,0,0,0,194095.252339521,208884.322070798
"ENSMUSG00000114729",NA,0,0,53816.5367712405,0,0,0,289300.782323699,82414.5957986777
"ENSMUSG00000114629",NA,0,0,0,0,0,0,146983.483268174,872384.508576882
"ENSMUSG00000074832",NA,0,0,7904.84859884661,0,0,0,125144.611333797,167702.419766605
"ENSMUSG00000114684",NA,0,0,0,0,0,0,416372.209331997,336073.238373044
"ENSMUSG00000114262",NA,0,0,0,0,0,0,7572550.13162824,2328439.96738166
"ENSMUSG00000114549",NA,0,0,0,0,72587.9423814978,0,267114.562478461,277200.641346087
"ENSMUSG00000021708",NA,28495.5694967611,38599.6904574443,37749.5246689056,0,0,0,0,15246.4847416062
"ENSMUSG00000114133",NA,38711.7801756513,27738.960037257,64132.1015662583,79368.3973226987,86112.7930694179,70820.4995650366,46963.3953078852,48900.8003967947
"ENSMUSG00000049625",NA,0,0,0,0,0,0,145019.402711458,140939.991054627
"ENSMUSG00000048904",NA,154008.558501964,288855.399243399,0,0,0,36907.9361895368,66996.8461515126,46351.0701152479
"ENSMUSG00000021508",NA,120572.025189181,146992.625137486,25802.1944929155,15025.1927958323,15203.7844082109,0,160850.580000699,62898.9729072564
"ENSMUSG00000021509",NA,44456.1451181204,84423.3277859541,7135.15075912037,12464.8718324189,17868.4607248821,22373.0916303982,45447.412976634,62215.6529839716
"ENSMUSG00000035509",NA,56116.7592708984,105251.481223586,9082.34970083278,9255.49556764984,3121.83590839363,9492.91981515198,4307.98734666641,11921.7446808981
"ENSMUSG00000052180",NA,0,0,0,0,0,0,283771.082165759,435136.178797577
"ENSMUSG00000059395",NA,82908.7509846971,68032.1292676144,66533.7082145094,116232.182532281,127414.87963407,99344.8325424837,45083.7350239286,77976.7811168897
"ENSMUSG00000078139",NA,30688.502736182,41113.390971195,104540.437127118,61461.5743092698,70484.3975228577,63038.2017220341,87729.3668018191,60694.6485600444
"ENSMUSG00000063894",NA,10065.6205957656,9439.43922371485,18369.1874255927,17284.3315411715,14488.7624460878,15699.8200407921,13329.2090761468,13657.9365480551
"ENSMUSG00000094338",NA,354579.639474782,443361.695048319,252931.330370132,220931.324501936,447114.692289291,75532.9030492508,308498.667676937,521721.663599851
"ENSMUSG00000101355",NA,326110.487838512,573418.468255439,672946.576197429,190493.229494019,115654.475725101,156303.846915481,177330.84442376,220832.095481158
"ENSMUSG00000114279",NA,419546.854080816,0,288585.852072623,686204.052882114,198388.678113128,0,0,315671.509416205
"ENSMUSG00000067455",NA,34735.682604243,130299.115376924,414145.067975661,129858.562267167,197103.119849938,0,302214.527041958,83633.5889667966
"ENSMUSG00000064288",NA,194470.706767438,243163.601602646,624245.672822756,696731.649899419,91958.2308198788,248558.045723246,676789.609564862,429210.687927961
"ENSMUSG00000063021",NA,917973.57280652,132441.002703473,453333.872323268,329983.019196706,66781.0490076222,270758.259777677,245745.920083699,127512.566187548
"ENSMUSG00000095217",NA,915460.351842252,0,279866.933261613,0,0,0,1061983.51479976,367361.116106878
"ENSMUSG00000058773",NA,88633.6198960498,207799.325492799,223544.754841303,0,167646.655113964,0,404852.931971903,253417.732872407
